LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1669722215.221565,1054345,35634,1,SA,1,100,0.000070
1669722216.283136,1055382,35684,1,SA,1,100,0.000016
1669722216.616860,1055708,35736,1,SA,1,100,0.000034
1669722217.748042,1056813,35933,1,SA,1,100,0.000034
1669722218.079719,1057137,35965,1,SA,1,100,0.000047
1669722218.813708,1057854,36079,1,SA,1,100,0.000016
1669722222.271747,1061232,36611,1,SA,1,100,0.000046
1669722222.604447,1061557,36644,1,SA,1,100,0.000021
1669722224.800271,1063702,36979,1,SA,1,100,0.000015
1669722225.533236,1064418,37091,1,SA,1,100,0.000010
1669722227.794577,1066627,37387,1,SA,1,100,0.000099
1669722228.124206,1066949,37438,1,SA,1,100,0.000031
1669722229.059862,1067863,37581,1,SA,1,100,0.000023
1669722229.856297,1068641,37694,1,SA,1,100,0.000023
1669722230.057964,1068838,37726,1,SA,1,100,0.000036
1669722233.180231,1071888,38195,1,SA,1,100,0.000008
1669722234.244873,1072928,38370,1,SA,1,100,0.000013
1669722235.237857,1073898,38545,1,SA,1,100,0.000105
1669722236.037362,1074679,38640,1,SA,1,100,0.000022
1669722236.306593,1074942,38706,1,SA,1,100,0.000033
1669722245.556693,1083978,40103,1,SA,1,100,0.000064
1669722245.822854,1084238,40151,1,SA,1,100,0.000049
1669722247.022623,1085410,40327,1,SA,1,100,0.000025
1669722249.349480,1087683,40671,1,SA,1,100,0.000012
1669722250.020000,1088338,40799,1,SA,1,100,0.000036
1669722257.612739,1095755,41971,1,SA,1,100,0.000039
1669722291.820502,1129171,47159,1,SA,1,100,0.000012
1669722293.355019,1130670,47398,1,SA,1,100,0.000024
